Lease_Name,Top_Depth,Core,Box,Inch,Depth_calculated,Average_UCS_MPa
Public,3638,C01,B15,37,3641.08,395
Public,3658,C02,B02,29,3660.42,395
Public,4038,C04,B10,61,4043.08,395
Public,3828,C03,B04,91,3835.58,394.67
Public,3948,C04,B01,61,3953.08,394.67
Public,3858,C03,B07,105,3866.75,394.33
Public,3738,C02,B10,111,3747.25,393
Public,3818,C03,B03,65,3823.42,393
Public,3858,C03,B07,85,3865.08,392.67
Public,3968,C04,B03,13,3969.08,392.33
Public,3728,C02,B09,89,3735.42,392
Public,3918,C03,B13,9,3918.75,391.67
Public,3898,C03,B11,107,3906.92,390.33
Public,3728,C02,B09,27,3730.25,390
Public,3878,C03,B09,51,3882.25,390
Public,3878,C03,B09,57,3882.75,388.67
Public,3598,C01,B11,61,3603.08,388
Public,3748,C02,B11,103,3756.58,388
Public,3968,C04,B03,67,3973.58,387.33
Public,3738,C02,B10,83,3744.92,387
Public,3888,C03,B10,81,3894.75,386.33
Public,3648,C02,B01,115,3657.58,386
Public,3918,C03,B13,107,3926.92,385.67
Public,3728,C02,B09,65,3733.42,385
Public,3768,C02,B13,45,3771.75,385
Public,3788,C02,B15,35,3790.92,385
Public,3868,C03,B08,93,3875.75,385
Public,3878,C03,B09,23,3879.92,384.67
Public,3898,C03,B11,9,3898.75,384.33
Public,3868,C03,B08,115,3877.58,384
Public,3868,C03,B08,13,3869.08,383.67
Public,3618,C01,B13,117,3627.75,383
Public,3628,C01,B14,15,3629.25,383
Public,3888,C03,B10,31,3890.58,383
Public,4088,C04,B15,39,4091.25,383
Public,3808,C03,B02,117,3817.75,382
Public,3858,C03,B07,83,3864.92,382
Public,3848,C03,B06,57,3852.75,381.33
Public,3578,C01,B09,7,3578.58,381
Public,3678,C02,B04,93,3685.75,381
Public,3518,C01,B03,49,3522.08,380
Public,3548,C01,B06,73,3554.08,380
Public,3598,C01,B11,85,3605.08,380
Public,3648,C02,B01,45,3651.75,380
Public,3958,C04,B02,75,3964.25,380
Public,4028,C04,B09,49,4032.08,380
Public,4028,C04,B09,51,4032.25,379
Public,3868,C03,B08,43,3871.58,378.67
Public,3838,C03,B05,89,3845.42,376.33
Public,3708,C02,B07,29,3710.42,375
Public,3878,C03,B09,35,3880.92,375
Public,3638,C01,B15,95,3645.92,373
Public,3868,C03,B08,59,3872.92,373
Public,4018,C04,B08,113,4027.42,371
Public,3548,C01,B06,95,3555.92,370
Public,3618,C01,B13,105,3626.75,369
Public,3658,C02,B02,61,3663.08,368
Public,3518,C01,B03,119,3527.92,367
Public,3768,C02,B13,11,3768.92,367
Public,3818,C03,B03,69,3823.75,366
Public,3828,C03,B04,23,3829.92,365
Public,3698,C02,B06,103,3706.58,364
Public,3958,C04,B02,17,3959.42,364
Public,3858,C03,B07,89,3865.42,362
Public,3908,C03,B12,91,3915.58,360.33
Public,3558,C01,B07,95,3565.92,360
Public,3728,C02,B09,33,3730.75,360
Public,3548,C01,B06,7,3548.58,359
Public,3848,C03,B06,79,3854.58,358.67
Public,3688,C02,B05,65,3693.42,357
Public,3858,C03,B07,59,3862.92,356.67
Public,3588,C01,B10,117,3597.75,356
Public,3858,C03,B07,39,3861.25,356
Public,3868,C03,B08,75,3874.25,356
Public,4028,C04,B09,45,4031.75,356
Public,3838,C03,B05,83,3844.92,355.67
Public,3908,C03,B12,87,3915.25,355.67
Public,3808,C03,B02,119,3817.92,355
Public,4028,C04,B09,91,4035.58,352.67
Public,3748,C02,B11,117,3757.75,351
Public,3878,C03,B09,61,3883.08,349.67
Public,3838,C03,B05,43,3841.58,349.33
Public,3498,C01,B01,69,3503.75,349
Public,3628,C01,B14,9,3628.75,349
Public,4028,C04,B09,53,4032.42,347.67
Public,3868,C03,B08,51,3872.25,347
Public,3878,C03,B09,43,3881.58,346.67
Public,3648,C02,B01,5,3648.42,346
Public,3658,C02,B02,87,3665.25,346
Public,3838,C03,B05,49,3842.08,345.67
Public,3828,C03,B04,81,3834.75,344.33
Public,3958,C04,B02,51,3962.25,343.33
Public,3828,C03,B04,113,3837.42,342.67
Public,3988,C04,B05,69,3993.75,342
Public,3648,C02,B01,89,3655.42,341
Public,3728,C02,B09,93,3735.75,340
Public,3978,C04,B04,11,3978.92,340
Public,3768,C02,B13,31,3770.58,339
Public,3868,C03,B08,62,3873.17,339
Public,3898,C03,B11,33,3900.75,338.33
Public,3838,C03,B05,5,3838.42,337.67
Public,3658,C02,B02,111,3667.25,337
Public,3658,C02,B02,113,3667.42,333
Public,3558,C01,B07,35,3560.92,331
Public,3948,C04,B01,95,3955.92,331
Public,3498,C01,B01,57,3502.75,330
Public,3558,C01,B07,1,3558.08,329
Public,4018,C04,B08,69,4023.75,328.33
Public,3868,C03,B08,77,3874.42,327.33
Public,3628,C01,B14,105,3636.75,325
Public,3858,C03,B07,41,3861.42,321.33
Public,3738,C02,B10,65,3743.42,321
Public,3848,C03,B06,29,3850.42,320.67
Public,3618,C01,B13,67,3623.58,320
Public,3648,C02,B01,41,3651.42,320
Public,3738,C02,B10,107,3746.92,319
Public,3818,C03,B03,93,3825.75,319
Public,3748,C02,B11,107,3756.92,316
Public,3628,C01,B14,23,3629.92,315
Public,3828,C03,B04,93,3835.75,312.67
Public,3828,C03,B04,31,3830.58,311
Public,3528,C01,B04,111,3537.25,308
Public,3748,C02,B11,17,3749.42,308
Public,3558,C01,B07,37,3561.08,305
Public,3498,C01,B01,51,3502.25,304
Public,3808,C03,B02,83,3814.92,304
Public,3828,C03,B04,33,3830.75,302.33
Public,3858,C03,B07,93,3865.75,298.67
Public,3738,C02,B10,41,3741.42,296
Public,3628,C01,B14,49,3632.08,294
Public,3858,C03,B07,95,3865.92,290
Public,3838,C03,B05,3,3838.25,284.33
Public,4028,C04,B09,37,4031.08,284.33
Public,3938,C03,B15,5,3938.42,278.67
Public,3608,C01,B12,11,3608.92,277
Public,3728,C02,B09,119,3737.92,277
Public,3658,C02,B02,31,3660.58,276
Public,3838,C03,B05,85,3845.08,272.67
Public,4048,C04,B11,97,4056.08,268.67
Public,3588,C01,B10,3,3588.25,267
Public,3628,C01,B14,33,3630.75,266
Public,4048,C04,B11,99,4056.25,264
Public,3568,C01,B08,17,3569.42,259
Public,3568,C01,B08,61,3573.08,258
Public,3588,C01,B10,69,3593.75,256
Public,3828,C03,B04,75,3834.25,254
Public,3598,C01,B11,119,3607.92,247
Public,3608,C01,B12,21,3609.75,237
Public,3498,C01,B01,49,3502.08,232
Public,3638,C01,B15,91,3645.58,223
Public,3688,C02,B05,59,3692.92,215
Public,3828,C03,B04,115,3837.58,204
Public,3828,C03,B04,111,3837.25,203.67
Public,3828,C03,B04,89,3835.42,202.33
Public,3538,C01,B05,41,3541.42,200
Public,3548,C01,B06,91,3555.58,191
Public,3618,C01,B13,27,3620.25,180
Public,3838,C03,B05,17,3839.42,141.67
Public,3598,C01,B11,93,3605.75,137
Public,3898,C03,B11,65,3903.42,129.67
Public,3628,C01,B14,93,3635.75,122
Public,3558,C01,B07,93,3565.75,117
Public,3588,C01,B10,15,3589.25,55
