Lease_Name,Top_Depth,Core,Box,Inch,Depth_calculated,XRF_adjusted_depth,Wireline_Depth,Na,Mg,Al,Si,P,S,K,Ca,Ti,Mn,Fe,Ba,V,Cr,Co,Ni,Cu,Zn,Ga,As,Pb,Se,Th,Rb,U,Sr,Y,Zr,Nb,Mo,Formation,Formation_2
Cinco Saus,3508,C01,B02,53,3512.42,,3501.92,0.33,0.87,0.13,1.98,0.01,0.94,0.11,36.73,0.02,152.57,1.22,111,30,40,4.28,13.03,27.51,27.86,4.3,18.6,13.86,6,2,5.25,10,1248.97,5.38,5,4.01,6,Austin Chalk,AC-C
Cinco Saus,3508,C01,B02,55,3512.58,,3502.08,0.28,0.71,0.18,1.99,0.003,0.65,0.11,37.7,0.02,175.01,0.98,111,30,40,6.35,16.81,23.99,25,3.85,14,10.94,6,2,5,13.06,1394.63,6.27,5,2.93,6,Austin Chalk,AC-C
Cinco Saus,3508,C01,B02,57,3512.75,,3502.25,0.39,0.64,0.23,2.19,0.003,0.32,0.14,37.5,0.01,176.49,0.73,111,30,40,7.83,16.81,25.67,27.49,5.39,6.8,9.7,6,2.32,5,21.17,1727.84,0,5,3.93,6,Austin Chalk,AC-C
Cinco Saus,3508,C01,B02,59,3512.92,,3502.42,0.38,0.69,0.34,2.4,0.003,0.35,0.16,37.32,0.02,182.87,0.76,111,30,40,6.22,27.5,27.82,26.61,4.97,12.33,11.8,6,2.3,6.72,14.61,1781,4.12,5,2.31,6,Austin Chalk,AC-C
Cinco Saus,3508,C01,B02,61,3513.08,,3502.58,0.44,0.68,0.38,2.57,0.02,0.44,0.19,35.39,0.02,181.18,0.76,111,30,40,7.04,25.33,27.26,36.4,6.3,17.45,13.88,6,2.61,9.22,17.91,1820.68,2.51,5,2.13,6,Austin Chalk,AC-C
Cinco Saus,3508,C01,B02,63,3513.25,,3502.75,0.43,0.62,0.57,2.87,0.003,0.41,0.24,36.28,0.02,166.85,0.81,111,30,40,7.97,28.82,30.53,41.85,5.26,15.74,12.77,6,2.52,9.95,12.38,1706.62,7.76,5,3.95,6,Austin Chalk,AC-C
Cinco Saus,3508,C01,B02,65,3513.42,,3502.92,0.37,0.39,0.57,2.97,0.003,0.5,0.26,35.73,0.04,172.64,0.83,111,31.74,40,6.56,39.55,36.03,66.19,6.1,14.76,12.66,6,2.5,10.68,10.82,1711.71,8.2,5,4.98,6,Austin Chalk,AC-C
Cinco Saus,3508,C01,B02,67,3513.58,,3503.08,0.42,0.53,0.58,2.85,0.02,0.48,0.26,32.47,0.03,175.66,0.8,111,30,40,6.56,46.27,36.13,56.12,7.35,15.94,13.46,6,2.58,7.67,18.84,1655.61,5.05,5,3.55,6,Austin Chalk,AC-C
Cinco Saus,3508,C01,B02,69,3513.75,,3503.25,0.44,0.7,0.6,3.01,0.04,0.46,0.26,35.49,0.03,160.11,0.86,111,32.16,40,6.42,44.71,35.23,47.46,5.61,15.66,12.89,6,2.6,10.24,14.25,1719,9.5,5,5.48,6,Austin Chalk,AC-C
Cinco Saus,3508,C01,B02,71,3513.92,,3503.42,0.41,1.05,1.44,4.5,0.18,0.99,0.46,32.07,0.1,162.66,1.2,164.63,91.04,40,3.99,83.92,49.95,61.8,9.08,24.32,15.09,6,3.32,14.08,26.08,1494.75,6.86,12.09,4.37,6,Austin Chalk,AC-C
Cinco Saus,3508,C01,B02,73,3514.08,,3503.58,0.39,0.43,0.6,2.78,0.003,0.46,0.24,35.55,0.03,168.54,0.8,111,37.71,40,6.33,32.28,28.88,41.31,6.15,13.3,12.29,6,2.69,8.34,21.39,1668.39,6.01,5,4.3,6,Austin Chalk,AC-C
Cinco Saus,3508,C01,B02,75,3514.25,,3503.75,0.43,0.48,0.85,3.28,0.18,0.66,0.32,34.37,0.06,174.87,0.92,111,97.41,40,5.34,57.98,42.62,88.45,4.83,18.2,13.78,6,2.92,10.33,22.86,1746.34,8.16,5,4.51,6,Austin Chalk,AC-C
Cinco Saus,3508,C01,B02,77,3514.42,,3503.92,0.35,0.23,0.46,2.7,0.003,0.45,0.21,36.54,0.03,169.71,0.77,111,45.51,40,6.15,29.64,34.1,51.43,5.24,16.55,13.14,6,2.71,7.11,23.88,1871.33,4.58,5,3.03,6,Austin Chalk,AC-C
Cinco Saus,3508,C01,B02,79,3514.58,,3504.08,0.42,0.47,0.4,2.68,0.003,0.4,0.19,36.13,0.03,157.85,0.78,111,30,40,7.39,32.32,31.6,45.82,6.48,11.62,11.76,6,2.31,5,17.84,1753.69,6.54,5,2.41,6,Austin Chalk,AC-C
Cinco Saus,3508,C01,B02,81,3514.75,,3504.25,0.39,0.5,0.34,2.52,0.01,0.34,0.18,36.63,0.02,174.31,0.75,111,30,40,6.75,26.8,28.96,52.13,6.61,12.84,12.04,6,2.4,6.89,16.49,1722.8,7.58,5,2.68,6,Austin Chalk,AC-C
Cinco Saus,3508,C01,B02,83,3514.92,,3504.42,0.39,0.46,0.42,2.55,0.003,0.35,0.19,36.01,0.02,167.32,0.78,111,30,40,7.04,23.9,28.79,44.09,3.93,12.99,10.68,6,2.22,8.77,10,1668.27,6.06,5,3.27,6,Austin Chalk,AC-C
Cinco Saus,3508,C01,B02,85,3515.08,,3504.58,0.4,0.68,0.29,2.55,0.003,0.45,0.18,36.72,0.02,168.89,0.76,111,30,40,6.7,28.72,28.12,42.57,5.76,15.42,12.85,6,2.45,5.99,18.01,1789,3,5,1.88,6,Austin Chalk,AC-C
Cinco Saus,3508,C01,B02,87,3515.25,,3504.75,0.4,0.41,0.36,2.58,0.01,0.34,0.19,36.92,0.02,169.12,0.72,111,30.42,40,7.31,25.19,28.12,37.26,6.37,10.44,11.7,6,2.43,7.24,16.25,1782.62,7.91,5,4.87,6,Austin Chalk,AC-D
Cinco Saus,3508,C01,B02,89,3515.42,,3504.92,0.41,0.84,0.39,2.56,0.08,0.39,0.21,36.49,0.02,177.75,0.77,111,30,40,8.07,29.03,31.11,34.6,6.27,15.4,13,6,2.56,7.96,17.39,1845.23,4.18,5,3.31,6,Austin Chalk,AC-D
Cinco Saus,3508,C01,B02,91,3515.58,,3505.08,0.41,0.59,0.91,3.79,0.12,0.56,0.39,33.46,0.05,162.93,0.94,111,46,40,4.81,37.15,36.75,55.26,6.67,18.15,13.12,6,3.05,12.93,22.15,1493.43,5.15,5,2.86,6,Austin Chalk,AC-D
Cinco Saus,3508,C01,B02,93,3515.75,,3505.25,0.39,0.36,1.11,3.82,0.1,0.59,0.41,33.34,0.06,169.48,0.94,111,45.35,40,5.61,41.62,41.26,81.95,7.78,17.92,14.12,6,3.15,14.67,22.2,1505.3,8.81,5,4.87,6,Austin Chalk,AC-D
Cinco Saus,3508,C01,B02,95,3515.92,,3505.42,0.43,0.9,1.14,3.69,0.12,0.76,0.39,34.65,0.05,164.47,1,111,83.16,40,5.98,58.56,42.59,110.37,6.4,17.97,13.67,6,2.94,10.82,20.59,1597.28,6.42,5,4.22,6,Austin Chalk,AC-D
Cinco Saus,3508,C01,B02,97,3516.08,,3505.58,0.42,0.34,0.88,3.34,0.11,0.55,0.36,34.8,0.04,165.72,0.87,111,76.16,40,6.14,45.57,42.01,120.09,7.05,20.49,17.01,6,2.97,9.38,24.93,1573.58,5.08,5,5.29,6,Austin Chalk,AC-D
Cinco Saus,3508,C01,B02,99,3516.25,,3505.75,0.48,0.55,0.54,2.83,0.08,0.5,0.26,35.48,0.03,158.51,0.77,111,75.91,40,7.11,43.71,35.41,44.35,6.19,11.2,11.24,6,2.51,7.2,17.37,1693.38,7.42,5,3.42,6,Austin Chalk,AC-D
Cinco Saus,3508,C01,B02,101,3516.42,,3505.92,0.44,0.5,0.77,3.16,0.16,0.6,0.32,33.56,0.05,167.49,0.92,111,93.32,40,6.43,63.12,38.39,62.86,6.83,13.88,12.53,6,2.68,8.3,20.38,1567.25,5.34,5,3.65,6,Austin Chalk,AC-D
Cinco Saus,3508,C01,B02,103,3516.58,,3506.08,0.4,0.63,0.7,3.02,0.11,0.54,0.29,35.28,0.04,160.11,0.83,111,92.75,40,4.06,74.69,42.23,76.69,10.11,13.34,13.58,6,3.1,10.4,27.27,1757.02,5.3,5,4.54,6,Austin Chalk,AC-D
Cinco Saus,3508,C01,B02,105,3516.75,,3506.25,0.34,0.92,0.46,2.58,0.05,0.47,0.19,36.85,0.02,167.14,0.75,111,49.12,40,7.59,29.87,30.04,58.36,5.26,11.79,10.62,6,2.41,7.35,17.53,1741.78,5.34,5,3.45,6,Austin Chalk,AC-D
Cinco Saus,3508,C01,B02,107,3516.92,,3506.42,0.38,0.39,0.94,3.51,0.18,0.7,0.33,33.7,0.06,158.94,0.98,111,82.66,40,5.41,62.2,44.07,147.63,8.1,15.27,13.46,6,3,13.52,17.85,1770.81,5.19,5,5.17,6,Austin Chalk,AC-D
Cinco Saus,3508,C01,B02,109,3517.08,,3506.58,0.54,0.04,0.26,2.52,0.06,0.36,0.19,31.8,0.02,171.43,0.74,111,30,40,7.36,28.71,31.01,45.98,7.37,11.84,11.71,6,2.58,7.22,20.14,1618.08,5.02,5,4.71,6,Austin Chalk,AC-D
Cinco Saus,3508,C01,B02,111,3517.25,,3506.75,0.46,0.04,0.25,2.39,0.003,0.3,0.16,32.09,0.02,166.84,0.73,111,30,40,7.92,22.76,30.01,39.14,4.52,14.99,11.77,6,2.34,5,22.84,1713.77,1.61,5,1.9,6,Austin Chalk,AC-D
Cinco Saus,3508,C01,B02,113,3517.42,,3506.92,0.57,0.04,0.2,2.37,0.003,0.27,0.14,31.29,0.01,176.2,0.7,111,30,40,6.45,22.98,31.05,55.16,5.32,14.15,11.8,6,2.41,5.13,19.16,1701.99,4.35,5,3.38,6,Austin Chalk,AC-D
Cinco Saus,3508,C01,B02,115,3517.58,,3507.08,0.56,0.04,0.22,2.2,0.03,0.24,0.14,31.99,0.01,187.07,0.7,111,30,40,6.71,19.79,29.49,30.15,5.71,12.48,11.44,6,2.43,5.2,21.13,1702.52,4.32,5,3.6,6,Austin Chalk,AC-D
Cinco Saus,3508,C01,B02,117,3517.75,,3507.25,0.38,0.77,0.23,2.31,0.003,0.32,0.14,37.13,0.01,177.07,0.71,111,30,40,7.49,21.82,30.83,25.75,4.21,11.56,10.07,6,2,5.4,10,1679.65,7.07,5,4.01,6,Austin Chalk,AC-D
Cinco Saus,3508,C01,B02,119,3517.92,,3507.42,0.37,0.59,0.2,2.3,0.003,0.33,0.13,37.46,0.01,169.89,0.77,111,30,40,7.59,17.26,27.1,24.34,5.87,12.59,10.89,6,2.15,5,18.23,1598.28,1.18,5,3.58,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,1,3518.08,,3507.58,0.48,0.39,0.2,2.29,0.03,0.3,0.13,36.15,0.02,178.01,0.79,111,30,40,7.41,18.78,28.97,28.63,6.47,14.59,12.47,6,2,5,10,1659.22,6.56,5,5.77,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,3,3518.25,,3507.75,0.36,0.54,0.21,2.32,0.003,0.31,0.14,37.55,0.01,182.02,0.74,111,30,40,7.41,19.57,28.11,47.76,2.93,12.35,10.58,6,2.16,6.25,11.98,1649.78,5.85,5,4.2,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,5,3518.42,,3507.92,0.42,0.47,0.24,2.26,0.003,0.42,0.14,37,0.02,174.7,0.76,111,30,40,6.76,20.96,27.35,24.5,5.2,10.18,11.55,6,2.28,5,19.22,1643.22,0,5,2.46,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,7,3518.58,,3508.08,0.41,0.6,0.29,2.43,0.003,0.28,0.15,36.09,0.02,178.83,0.75,111,30,40,7.37,16.57,25.45,36.02,7.48,11.58,11.59,6,2.33,5,20.76,1684.87,3.59,5,2.87,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,9,3518.75,,3508.25,0.39,1.01,0.34,2.73,0.003,0.34,0.18,36.87,0.02,189.27,0.72,111,30,40,6.39,24.62,31.56,34.56,7.45,14.06,12.37,6,2.22,5,19.17,1716.26,5.6,5,3.44,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,11,3518.92,,3508.42,0.39,0.42,0.3,2.54,0.02,0.4,0.17,36.81,0.02,192.13,0.78,111,30,40,6.99,23.11,35.17,34.57,5.58,14.97,12.49,6,2.3,6.37,13.82,1688.02,6.36,5,2.86,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,13,3519.08,,3508.58,0.43,0.35,0.36,2.73,0.003,0.43,0.19,35.5,0.02,179.22,0.74,111,30,40,6.51,18.22,27.66,30,5.1,13.87,11.39,6,2.34,5.39,18.58,1703.45,3.25,5,3.25,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,15,3519.25,,3508.75,0.49,0.27,0.34,2.52,0.05,0.41,0.18,34.27,0.03,189.76,0.78,111,30,40,6.71,22.84,34.27,220.45,7.26,15.93,13.47,6,2.3,5,17.28,1762.79,3.64,5,4.41,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,17,3519.42,,3508.92,0.49,0.07,0.34,2.44,0.003,0.31,0.18,34.23,0.02,178.11,0.77,111,30,40,8.18,21.24,28.07,27.46,6.02,13.3,11.99,6,2.43,5,21,1716.78,4.91,5,3.58,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,19,3519.58,,3509.08,0.53,0.04,0.31,2.52,0.02,0.35,0.2,31.35,0.02,162.25,0.76,111,30,40,7.23,29.31,32.92,67.2,7.39,17.12,14.65,6,2.39,8.1,14.77,1694.74,5.82,5,1.67,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,21,3519.75,,3509.25,0.46,0.08,0.43,2.64,0.003,0.32,0.22,35.67,0.02,186.78,0.72,111,30,40,6.56,28.83,30.07,32.3,6.78,10.67,10.83,6,2.52,10.6,11.69,1681.38,8.33,5,3.04,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,23,3519.92,,3509.42,0.46,0.46,2.53,6.03,0.25,0.92,0.78,27.51,0.13,160.25,1.34,415.95,168.73,59.26,3.69,77.91,53.07,155.07,12.37,21.17,18.55,6,4.7,31.11,30.49,1397.67,8,29.81,5.44,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,25,3520.08,,3509.58,0.42,0.42,0.75,3.27,0.1,0.53,0.31,34.25,0.04,163.76,0.87,111,72.79,40,6.46,49.57,39.19,140.7,7.74,15.08,13.51,6,2.75,7.03,25.01,1675.15,4.13,5,3.98,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,27,3520.25,,3509.75,0.49,0.14,0.82,3.24,0.03,0.54,0.32,33.05,0.03,174.16,0.84,111,30,40,6.02,46.04,37.58,81.64,6.72,12.34,11.75,6,2.8,7.83,26.18,1552.34,5.62,5,4.26,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,29,3520.42,,3509.92,0.5,0.04,0.61,2.99,0.1,0.42,0.28,32.65,0.03,171.17,0.79,111,30.56,40,5.56,37.53,31.26,55.96,6.52,10.54,11.7,6,2.72,9.4,20.07,1625.57,6.09,5,3.9,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,31,3520.58,,3510.08,0.51,0.83,3.55,7.05,0.2,1.01,1.13,26.11,0.08,179.02,1.3,111,93.17,69.79,3.68,63.23,45.56,93.27,10.5,30,23.74,6,4.76,38.48,19.59,1195.66,13.83,49.92,6.16,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,33,3520.75,,3510.25,0.6,0.04,0.84,3.43,0.05,0.41,0.45,27.15,0.04,165.31,0.81,111,30,40,6.74,31.86,33.68,61.26,6.9,16.43,12.44,6,3.4,18.94,20.14,1458.89,16.8,5,6.77,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,35,3520.92,,3510.42,0.43,0.66,1.82,4.78,0.23,1.15,0.65,30.55,0.1,199.32,1.45,358.48,47.26,40,5.54,40.92,39.32,69.16,9.58,22.63,17.71,6,3.77,26.07,17.86,1197.84,14.24,40.6,6.48,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,37,3521.08,,3510.58,0.51,0.04,0.88,3.36,0.06,0.5,0.37,31.71,0.04,186,0.8,111,30,40,5.65,23.91,31.8,67.41,7.31,13.83,12.74,6,2.98,16.33,15.11,1428.76,12.53,5,6.51,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,39,3521.25,,3510.75,0.45,0.71,1.54,4.51,0.15,0.77,0.51,30.98,0.07,156.52,1.07,111,54.06,40.64,4.14,69.61,47.28,134.08,8.34,20.89,17.25,6,3.66,26.74,13.99,1483.77,16.36,8.18,5.54,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,41,3521.42,,3510.92,0.55,0.08,0.18,2.25,0.003,0.23,0.14,33.22,0.01,178.58,0.72,111,30,40,6.8,20.02,25.38,23.89,5.09,11.23,10.09,6,2.45,6.81,19.58,1607.05,0,5,3.29,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,43,3521.58,,3511.08,0.47,0.22,0.27,2.55,0.003,0.27,0.17,34.52,0.02,189.06,0.72,111,30,40,7.6,17.67,27.4,26.29,6.67,11.96,11.47,6,2.38,5,24.75,1718.82,2.62,5,4.41,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,45,3521.75,,3511.25,0.52,0.08,0.35,2.68,0.03,0.43,0.19,33.56,0.02,177.18,0.83,111,30,40,5.96,19.88,27.87,33.68,6.81,14.44,12.54,6,2.38,5,24.34,1702.63,2.47,5,4.19,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,47,3521.92,,3511.42,0.53,0.04,0.41,2.88,0.03,0.33,0.25,32.09,0.03,163.28,0.77,111,30,40,6.51,28.86,30.04,39.96,6.52,13.98,12.51,6,2.82,12.71,19.12,1628.35,6.59,5,3.45,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,49,3522.08,,3511.58,0.42,0.35,1.05,3.77,0.09,0.8,0.36,34.37,0.05,161.79,0.89,111,127.05,40,5.85,46.15,34.58,83.33,7.1,13.03,12.35,6,3.17,14.62,22.76,1617.9,5.87,5,4.6,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,51,3522.25,,3511.75,0.39,0.73,0.42,2.51,0.003,0.35,0.15,37.4,0.02,176.15,0.79,111,30,40,7.96,21.22,24.88,25.15,3.36,12.9,11.4,6,2,5,10.8,1468.78,3.74,5,2.34,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,53,3522.42,,3511.92,0.43,0.73,0.41,2.59,0.003,0.63,0.14,35.96,0.02,169.15,1.02,111,30,40,4.51,22.31,30.46,29.39,5.9,10.71,11.43,6,2.09,5,13.85,1460.41,3.22,5,4.2,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,55,3522.58,,3512.08,0.35,0.54,0.38,2.51,0.06,0.55,0.15,36.72,0.02,173.87,0.91,111,30,40,4.51,24.49,27.22,29.32,6.38,8.42,11.07,6,2.11,5,14.93,1461.62,2.99,5,1.55,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,57,3522.75,,3512.25,0.4,0.62,0.29,2.41,0.003,0.38,0.16,37.31,0.02,180.22,0.8,111,30,40,7.23,16.74,26.25,23.84,5.49,8.68,9.45,6,2.2,7.16,10.28,1598.59,7.61,5,3.2,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,59,3522.92,,3512.42,0.4,0.77,0.34,2.46,0.003,0.32,0.18,37.57,0.02,186.73,0.76,111,30,40,7.61,14.24,25.56,31.09,6.15,11.11,10.55,6,2.56,5,24.44,1705.73,1.69,5,3.86,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,61,3523.08,,3512.58,0.41,0.08,0.4,2.64,0.003,0.33,0.19,35.03,0.02,191.84,0.74,111,30,40,7.01,21.86,29.97,23.53,4.63,12.81,10.63,6,2.33,8.05,10,1689.81,6.55,5,2.99,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,63,3523.25,,3512.75,0.49,0.18,0.44,2.85,0.003,0.45,0.24,34.02,0.03,189.4,0.82,111,30,40,7.12,15.49,25.78,30.22,5.83,10.53,10.59,6,2.37,7.31,12.82,1699.73,9.22,5,4.43,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,65,3523.42,,3512.92,0.54,0.04,2.23,6.12,0.2,0.95,0.8,25.24,0.13,154.52,1.33,532.64,78.31,58.35,4.47,80.9,57.88,122.52,9.5,24.76,18.15,6,5.02,40.33,25.49,1241.61,13.77,38.07,7.21,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,67,3523.58,,3513.08,0.5,0.31,1.41,4.58,0.12,0.95,0.51,29.09,0.07,143.22,1.11,111,68.8,54.06,4.28,92.81,66.47,149.7,9.98,27.16,18.74,6,4.2,26.47,26.94,1411.08,13.68,24.43,7.76,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,69,3523.75,,3513.25,0.5,0.32,1.21,4.33,0.12,0.61,0.47,32,0.07,169.96,0.95,111,52.72,40,4.81,59,44.28,85.8,8.36,14.72,12.34,6,3.6,19.34,24.23,1560.62,9.6,5.44,5.88,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,71,3523.92,,3513.42,0.57,0.04,0.39,2.78,0.003,0.34,0.22,28.88,0.02,161.53,0.75,111,30,40,6.32,26.57,29.27,46.76,5.96,13.27,12.2,6,2.68,8.6,19.15,1668.01,10.38,5,5.23,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,73,3524.08,,3513.58,0.43,0.37,0.37,2.52,0.003,0.34,0.19,35.61,0.02,176.85,0.73,111,30,40,7.83,19.49,30.58,79.55,6.97,14.84,12.82,6,2.15,5,17.26,1845.26,6.08,5,3.07,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,75,3524.25,,3513.75,0.54,0.04,0.25,2.33,0.003,0.28,0.15,31.31,0.02,160.7,0.74,111,30,40,7.32,22.97,30.1,30.78,6.09,11.44,11.56,6,2.52,9.43,14.69,1892.97,5.12,5,3.74,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,77,3524.42,,3513.92,0.44,0.57,0.31,2.43,0.003,0.37,0.16,36.67,0.01,182.14,0.8,111,30,40,7.1,27.23,30.75,28.6,6.25,8.84,8.93,6,2.22,5,14.18,1863.61,6.06,5,3.92,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,79,3524.58,,3514.08,0.44,0.36,0.3,2.5,0.003,0.26,0.18,35.58,0.02,184.34,0.7,111,30,40,7.56,23.74,32.54,32.79,5.21,14.24,12.34,6,2.53,7.57,18.36,1873.91,3.31,5,3.52,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,81,3524.75,,3514.25,0.43,0.15,0.54,3.07,0.05,0.39,0.28,34.5,0.03,180.6,0.75,111,30,40,7.06,28.55,28.57,43.74,6.03,12.58,11.38,6,2.62,13.37,10,1674.3,7.98,5,2.96,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,83,3524.92,,3514.42,0.55,0.04,0.33,2.59,0.01,0.4,0.2,31.54,0.02,172.76,0.76,111,30,40,5.36,33.45,31.68,66.52,6.44,15.43,12.68,6,2.65,5.28,26.56,1715.95,4.66,5,2.86,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,85,3525.08,,3514.58,0.44,0.28,0.85,3.52,0.18,0.68,0.33,32.88,0.05,152.17,0.97,111,72.12,40,7.09,43.76,34.72,46,4.1,13.36,10.76,6,2.57,10.17,13.49,1716,7.56,5,2.73,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,87,3525.25,,3514.75,0.49,0.09,0.53,2.84,0.07,0.57,0.24,32.25,0.04,163.74,0.88,111,43.88,40,7.1,46.29,37.28,50.16,7.88,17.08,14.74,6,2.71,7.55,21.82,1820.05,4.35,5,3.82,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,89,3525.42,,3514.92,0.5,0.24,0.61,3.03,0.14,0.47,0.28,34.13,0.03,153.55,0.84,111,55.38,40,5.71,41.74,35.49,48.56,7.2,15.04,13.07,6,2.63,8.17,19.28,1643.45,6.2,5,5.15,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,91,3525.58,,3515.08,0.47,0.38,0.83,3.51,0.25,0.76,0.34,32.83,0.05,157.61,0.97,111,71.8,40,5.1,47.08,39.68,63.63,7.56,16.08,13.8,6,2.64,11.79,13.15,1552.47,7.67,5,4.96,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,93,3525.75,,3515.25,0.49,0.35,0.86,3.46,0.19,1.2,0.32,31.78,0.05,164.04,0.93,111,58.32,40,6.31,56.27,42.58,87.93,6.17,17.42,14.16,6,3.03,9.65,27.09,1917.72,8.54,5,4.5,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,95,3525.92,,3515.42,0.45,0.4,0.77,3.3,0.09,0.56,0.31,34.31,0.04,173.63,0.81,111,68.63,40,7.26,41.36,38.05,72.92,7.04,12.36,12.1,6,2.79,13.18,14.59,1678.31,6.48,5,4,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,97,3526.08,,3515.58,0.44,0.14,0.99,3.64,0.12,0.59,0.39,31.89,0.05,177.56,0.9,111,63.84,40,5.98,54,39.48,114.07,8.47,14.28,13.27,6,3.34,16.49,23.1,1697.48,8.4,5,4.07,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,99,3526.25,,3515.75,0.49,0.24,0.49,2.97,0.003,0.32,0.26,34.38,0.02,178.41,0.74,111,30,40,7.44,28.59,28.81,40.39,7.14,9.03,10.39,6,2.51,10.16,13.83,1786.73,7.15,5,1.7,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,101,3526.42,,3515.92,0.52,0.22,0.51,3.06,0.003,0.32,0.29,33.44,0.03,165.91,0.75,111,30,40,7.26,30.14,30.92,43.21,5.62,11.35,11.4,6,2.81,12.27,15.89,1750.38,6.76,5,4.63,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,103,3526.58,,3516.08,0.4,0.16,0.54,2.98,0.003,0.35,0.25,34.96,0.03,172.14,0.77,111,30.02,40,7.27,30.37,32.52,47.04,5.81,12.31,11.85,6,2.61,8.24,18.8,1809.37,7.42,5,3.88,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,105,3526.75,,3516.25,0.51,0.04,0.46,2.83,0.07,0.31,0.24,33.03,0.02,166.24,0.76,111,30,40,6.88,32.59,34.09,43.28,7.05,12.23,12.13,6,2.46,5,21.05,1740.89,2.03,5,4.86,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,107,3526.92,,3516.42,0.51,0.04,0.48,2.8,0.003,0.33,0.25,30.91,0.03,190.84,0.73,111,30,40,6.6,31.73,33.49,48.54,7.22,12.18,12.05,6,2.44,8.02,14.34,1763.22,5.86,5,4.77,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,109,3527.08,,3516.58,0.51,0.2,0.64,3.15,0.003,0.38,0.29,34.31,0.02,171.64,0.79,111,30,40,6.66,31.19,35.32,54.93,7.18,12.47,11.71,6,2.67,8.7,18.79,1721.04,5.53,5,5.49,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,111,3527.25,,3516.75,0.47,0.47,1.77,5.21,0.2,0.81,0.62,29.57,0.1,161.2,1.16,335.4,83.86,52.16,3.8,73.9,57.1,137.95,11.52,23.07,18.17,6,3.92,20.4,29.81,1405.41,7.61,25.13,4.93,6,Austin Chalk,AC-D
Cinco Saus,3518,C01,B03,113,3527.42,,3516.92,0.42,0.39,0.64,3.07,0.01,0.52,0.3,34.36,0.02,169,0.8,111,48.79,40,6.92,51.06,39.49,85.41,6.49,16.07,13.38,6,2.93,11.08,21.57,1812.78,7.14,5,4.85,6,Austin Chalk,AC-D
