,Unnamed: 0,Lease_Name,Top_Depth,Core,Box,Inch,Depth_calculated,XRF_adjusted_depth,Wireline_Depth,Na,Mg,Al,Si,P,S,K,Ca,Ti,Mn,Fe,Ba,V,Cr,Co,Ni,Cu,Zn,Ga,As,Pb,Se,Th,Rb,U,Sr,Y,Zr,Nb,Mo,Formation,Formation_2,Outliers,Chemofacies_PCA,PCA1,PCA2,Chemofacies_train,Chemofacies_NN,Prob1,Prob2,Prob3,Prob4,Prob10,Prob20
52,52,Cinco Saus,3608,C01,B12,45,3611.75,,3599.75,0.42,0.6,0.17,2.41,0.003,0.54,0.08,36.76,0.01,176.09,0.82,111.0,44.94,40.0,6.94,25.14,24.85,23.79,6.0,13.02,25.0,6,2.0,7.04,10.0,918.2,7.16,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-4.98572229409474,-0.2854691137149001,,1.0,0.6377060001439309,1.0955488126634317e-09,2.210440143559983e-05,0.0005788088636740072,0.3612964204927927,0.0003966650026181304
53,53,Cinco Saus,3608,C01,B12,47,3611.92,,3599.92,0.36,0.67,0.74,3.93,0.01,0.63,0.15,35.64,0.03,255.24,0.76,111.0,103.81,40.0,5.46,26.62,27.49,26.61,6.0,15.05,25.0,6,2.0,6.11,10.0,736.0,5.38,15.01,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-4.526565392300532,-0.5457607110520862,,10.0,0.19934465555106612,6.800421148094281e-10,4.063206592784019e-05,0.00020604925840647228,0.7999126978092482,0.0004959646353091734
54,54,Cinco Saus,3608,C01,B12,49,3612.08,,3600.08,0.34,1.48,1.09,6.89,0.4,0.99,0.19,29.88,0.05,185.88,1.08,111.0,142.03,52.31,4.47,102.2,46.21,121.7,7.02,18.85,25.0,6,2.56,6.8,21.95,1620.73,10.19,5.0,5.0,24.18,Eagle Ford,Upper Eagle Ford,False,1,-0.7134723887816686,2.7026878294254533,,4.0,2.135625780163202e-06,3.6106024712628627e-10,1.5203479176168595e-06,0.9999963176267596,2.5715001005376832e-08,3.2348171432852357e-10
55,55,Cinco Saus,3608,C01,B12,53,3612.42,,3600.42,0.42,2.15,1.87,6.96,0.2,1.28,0.29,28.98,0.07,207.77,1.13,116.83,193.64,59.83,4.89,160.8,54.64,51.03,7.22,20.42,25.0,6,2.77,11.47,19.92,1335.14,10.49,5.0,5.63,40.6,Eagle Ford,Upper Eagle Ford,False,4,0.5233170283591929,2.7322640926041037,,4.0,9.655193542769053e-07,4.386826282671869e-07,0.006571585565332556,0.9934266215900183,2.789121203158979e-07,1.0973054657937065e-07
56,56,Cinco Saus,3608,C01,B12,57,3612.75,,3600.75,0.39,1.44,1.24,6.51,0.27,1.17,0.23,29.24,0.07,194.72,1.06,268.58,162.88,49.11,5.52,74.07,39.45,64.85,8.66,19.88,25.0,6,2.65,5.83,26.09,1673.62,6.38,5.0,5.0,18.0,Eagle Ford,Upper Eagle Ford,False,1,-0.978948037816087,1.9517922712704303,,4.0,6.141115271952211e-05,2.513684351185215e-09,3.7629331609748164e-07,0.9999378197632182,3.8774744194801536e-07,2.5296198139485102e-09
57,57,Cinco Saus,3608,C01,B12,59,3612.92,,3600.92,0.42,1.57,0.92,6.61,0.12,0.76,0.19,30.37,0.05,227.57,0.91,111.0,121.76,46.91,2.99,75.15,38.49,116.71,7.43,18.36,25.0,6,2.88,13.28,20.9,1387.28,6.62,8.76,5.4,23.21,Eagle Ford,Upper Eagle Ford,False,1,-1.6801782708872015,1.457560080156333,,4.0,0.007590267732476735,2.3782074821860264e-08,3.289734762637779e-07,0.9923941498187423,1.5126455059543443e-05,1.0323817044622664e-07
58,58,Cinco Saus,3608,C01,B12,61,3613.08,,3601.08,0.5,1.46,1.06,5.76,0.18,1.03,0.21,25.97,0.06,218.89,1.03,111.0,94.99,50.33,3.51,66.82,37.19,90.17,6.0,19.96,25.0,6,2.65,14.0,13.95,1353.73,6.38,5.0,5.0,24.62,Eagle Ford,Upper Eagle Ford,False,1,-1.3916111537642055,1.0068582331952525,,4.0,0.0006449902862692553,4.7580767872111935e-08,1.0457104184251333e-06,0.9993492658170616,4.602677839214885e-06,4.7927643595455215e-08
59,59,Cinco Saus,3608,C01,B12,63,3613.25,,3601.25,0.43,0.6,0.57,3.6,0.003,1.18,0.13,31.1,0.03,205.36,0.87,111.0,30.0,40.0,4.81,26.18,27.6,31.89,6.0,16.45,25.0,6,2.05,5.0,16.34,1158.29,5.08,6.77,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-3.8878293986889,0.2564664352043863,,1.0,0.9790182853321042,1.1542994057663825e-08,2.392055741102045e-06,0.017084071550262373,0.0038566782936425557,3.856122525540402e-05
60,60,Cinco Saus,3608,C01,B12,65,3613.42,,3601.42,0.42,0.48,0.31,4.36,0.003,0.45,0.09,34.86,0.01,230.75,0.67,111.0,45.06,40.0,5.87,27.41,24.16,23.67,6.0,13.44,25.0,6,2.0,5.0,11.13,914.0,6.13,5.44,5.0,8.05,Eagle Ford,Upper Eagle Ford,False,2,-5.0089438633059205,-0.4766840832979553,,1.0,0.8223891722091515,1.553042646984e-09,1.5247094913812985e-05,0.00180978759659048,0.1755372577007908,0.0002485338455108515
61,61,Cinco Saus,3608,C01,B12,67,3613.58,,3601.58,0.39,0.78,0.36,3.45,0.003,1.07,0.1,35.47,0.02,187.25,0.83,111.0,50.03,40.0,6.79,21.13,23.92,24.68,6.0,13.43,25.0,6,2.0,7.1,10.0,598.51,5.0,16.06,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-4.42525928436651,-0.2084173967975206,,10.0,0.025359423815779616,2.3296359348486723e-09,8.707633369061713e-05,0.00012836350037773417,0.9739446903356068,0.0004804436849091918
62,62,Cinco Saus,3608,C01,B12,69,3613.75,,3601.75,0.37,0.9,0.75,4.85,0.28,1.13,0.14,32.23,0.03,194.45,0.79,111.0,102.73,44.63,4.74,49.45,33.13,45.69,6.23,13.49,25.0,6,2.22,5.0,28.54,2093.49,5.0,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-3.155193218047331,1.7670371010890662,,4.0,0.0015669638684649558,1.6668090246930133e-12,1.525574850915216e-09,0.9984327800503117,2.5444942463306605e-07,1.0455718691654647e-10
63,63,Cinco Saus,3608,C01,B12,71,3613.92,,3601.92,0.36,1.22,2.07,7.68,0.59,1.25,0.29,26.99,0.12,169.02,1.27,242.25,319.45,59.68,4.12,105.46,55.31,204.11,12.57,28.11,25.0,6,3.2,12.59,26.62,1484.51,6.33,35.45,7.11,39.54,Eagle Ford,Upper Eagle Ford,False,4,3.28670894769664,3.5497256732698954,,3.0,2.986248428813197e-10,9.233410241734713e-08,0.999996373399619,2.382927377555816e-06,1.1366018338644417e-10,1.1509266157898345e-06
64,64,Cinco Saus,3608,C01,B12,73,3614.08,,3602.08,0.36,0.62,0.93,5.92,0.25,1.01,0.14,31.8,0.06,205.85,0.92,111.0,142.95,45.19,5.5,75.12,38.34,81.07,7.73,21.64,25.0,6,2.22,5.0,32.69,1912.95,5.0,5.0,5.0,12.83,Eagle Ford,Upper Eagle Ford,False,1,-2.121856873255039,2.529406564459181,,4.0,0.00041656905799767767,1.2848792950038413e-11,2.747424936806957e-08,0.9995828377025443,5.652655652739066e-07,4.867947287661977e-10
65,65,Cinco Saus,3608,C01,B12,75,3614.25,,3602.25,0.34,1.06,1.28,8.12,0.25,1.87,0.19,26.83,0.06,188.94,1.08,111.0,189.13,61.39,4.17,173.43,61.38,114.42,7.69,21.21,25.0,6,2.98,12.82,24.91,1330.34,6.52,8.88,5.71,64.86,Eagle Ford,Upper Eagle Ford,False,4,1.1880171376965531,4.453978824070346,,3.0,2.0628352384873113e-10,5.9521258291986316e-08,0.9990871125507207,0.000912783012148394,9.946674575193944e-10,4.371492148512743e-08
66,66,Cinco Saus,3608,C01,B12,77,3614.42,,3602.42,0.38,0.72,0.19,2.79,0.003,0.83,0.09,37.04,0.01,167.09,0.82,111.0,54.8,40.0,5.18,23.06,26.34,37.97,6.0,11.62,25.0,6,2.0,5.0,10.0,507.52,6.92,17.08,5.0,7.14,Eagle Ford,Upper Eagle Ford,False,2,-4.542647999854121,-0.0555007424001044,,10.0,0.015181747417812742,3.8255561318734745e-10,3.632713818305964e-05,4.876264127465732e-05,0.9845017831188719,0.0002313793013021219
67,67,Cinco Saus,3608,C01,B12,79,3614.58,,3602.58,0.38,0.8,0.56,5.46,0.88,0.78,0.14,32.29,0.03,191.92,0.79,111.0,201.13,44.86,7.03,69.02,38.01,96.94,6.64,13.62,25.0,6,2.3,5.0,29.15,2196.06,10.3,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,1,-1.623783567566768,2.51321806263636,,4.0,1.5199399213874037e-07,1.4643786971199762e-14,1.4669852287089254e-10,0.9999998477845952,7.467569760274034e-11,2.3958664051409772e-14
68,68,Cinco Saus,3608,C01,B12,81,3614.75,,3602.75,0.45,0.51,1.23,9.49,0.16,0.92,0.22,25.55,0.06,193.32,0.83,111.0,324.89,55.49,5.37,97.27,47.14,189.06,6.22,17.52,25.0,6,2.51,7.74,19.32,1436.22,7.67,5.0,5.31,20.55,Eagle Ford,Upper Eagle Ford,False,1,-0.6775779256497525,2.3276633223130814,,4.0,3.872791322334342e-07,2.112456992290943e-08,2.999066423965915e-05,0.999969560986457,3.818160704611875e-08,1.7639941255125011e-09
69,69,Cinco Saus,3608,C01,B12,83,3614.92,,3602.92,0.4,0.97,1.73,8.85,0.37,2.0,0.27,24.78,0.09,173.41,1.19,303.91,393.93,54.74,6.51,171.39,74.55,289.31,11.04,26.05,25.0,6,3.09,13.81,23.24,1197.97,9.8,27.88,5.0,55.83,Eagle Ford,Upper Eagle Ford,False,4,3.6520824625442128,5.009950441800218,,3.0,5.6912258957113245e-15,2.8569466626949046e-09,0.9999999815305235,1.3039475148359076e-08,1.0258611362915063e-14,2.5730387108171807e-09
70,70,Cinco Saus,3608,C01,B12,85,3615.08,,3602.98,0.38,0.76,0.28,3.05,0.01,1.27,0.09,34.74,0.01,168.48,0.85,111.0,53.98,40.0,6.06,29.96,25.69,22.58,6.0,14.77,25.0,6,2.0,5.0,10.0,550.8,5.0,17.97,5.0,8.94,Eagle Ford,Upper Eagle Ford,False,2,-4.174974121215087,0.3175344832054994,,10.0,0.020836031064798047,3.756781517508946e-09,0.00010993023276739302,0.00017159653015312733,0.9783811825527433,0.0005012558627565648
71,71,Cinco Saus,3608,C01,B12,87,3615.25,,3603.05,0.33,1.14,0.7,3.9,0.15,1.7,0.13,33.33,0.03,215.95,0.83,111.0,107.7,40.0,5.35,66.18,39.99,66.28,9.33,17.46,25.0,6,2.49,5.24,23.2,1761.49,5.96,5.0,5.0,17.56,Eagle Ford,Upper Eagle Ford,False,2,-2.519787144396606,2.0995219774528247,,4.0,0.012144937400721737,6.021947298308859e-10,3.3213528880775495e-08,0.98784982623246,5.188678842261553e-06,1.3872252474799596e-08
72,72,Cinco Saus,3608,C01,B12,89,3615.42,,3603.12,0.44,0.28,0.28,3.47,0.06,0.39,0.09,32.94,0.01,236.03,0.7,111.0,30.0,40.0,6.57,20.21,25.63,26.4,6.0,11.94,25.0,6,2.05,5.58,14.25,978.65,5.0,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-5.02309346979551,-0.5735738943251372,,1.0,0.9530342915697406,1.7260712375836309e-09,5.585437298726064e-06,0.004524319274045048,0.04234041064184235,9.53913510018333e-05
73,73,Cinco Saus,3608,C01,B12,91,3615.58,,3603.18,0.37,0.42,0.28,3.04,0.01,1.15,0.08,33.55,0.02,161.75,0.83,111.0,80.06,40.0,6.29,24.01,26.32,36.2,6.93,17.84,25.0,6,2.0,7.12,10.0,982.59,5.85,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-4.151629009692826,0.4322284184456868,,1.0,0.8614790185786088,8.623766291549338e-09,2.7742402230336562e-05,0.0038799922210020613,0.13425075814236012,0.000362480032032481
74,74,Cinco Saus,3608,C01,B12,93,3615.75,,3603.25,0.47,0.27,0.66,5.17,0.05,0.45,0.14,30.43,0.02,224.17,0.78,111.0,113.82,40.0,6.73,46.68,30.8,36.51,6.0,9.9,25.0,6,2.2,5.0,20.02,1314.13,6.08,5.0,5.0,9.78,Eagle Ford,Upper Eagle Ford,False,2,-4.06679437888348,0.0588704076490589,,1.0,0.9343470712209184,1.4928226078658804e-08,3.7745125214072343e-07,0.0653918217039311,0.00025480587562747763,5.9088200445267295e-06
75,75,Cinco Saus,3608,C01,B12,95,3615.92,,3603.32,0.41,0.25,0.58,6.76,0.01,0.47,0.13,28.97,0.03,238.54,0.71,111.0,177.11,40.0,6.96,42.85,35.96,164.97,7.96,12.52,25.0,6,2.09,5.0,16.99,1636.28,5.0,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-3.6372413163181583,0.7011172393847298,,4.0,0.16387092072481568,2.9818194871720506e-09,3.439085168487222e-07,0.8360412535445766,8.717133743264252e-05,3.075028386280004e-07
76,76,Cinco Saus,3608,C01,B12,97,3616.08,,3603.38,0.39,0.82,1.07,7.53,0.15,0.7,0.18,29.54,0.05,187.66,0.85,111.0,265.01,44.27,5.77,68.65,42.74,235.69,7.05,15.06,25.0,6,2.35,5.12,20.39,1571.0,5.79,5.0,5.0,19.67,Eagle Ford,Upper Eagle Ford,False,1,-1.89972631530022,2.377549479219208,,4.0,2.2713422596707615e-05,1.7937236043927611e-10,4.545801412703164e-08,0.9999771745038878,6.622792160233153e-08,2.0820741669215215e-10
77,77,Cinco Saus,3608,C01,B12,99,3616.25,,3603.45,0.35,0.84,0.25,3.05,0.02,0.92,0.09,35.84,0.02,172.09,0.74,111.0,74.83,40.0,7.04,23.13,28.77,29.48,6.0,14.46,25.0,6,2.0,7.92,10.0,793.78,9.41,8.39,5.0,6.38,Eagle Ford,Upper Eagle Ford,False,2,-4.415203144081956,0.0601673897752574,,10.0,0.091812376838173,1.6081506309454112e-09,7.264118723594476e-05,0.00011101226137960313,0.9073044359998935,0.0006995321051672287
78,78,Cinco Saus,3608,C01,B12,101,3616.42,,3603.52,0.46,0.31,0.5,5.12,0.01,0.43,0.13,32.59,0.02,180.89,0.67,111.0,164.74,40.0,6.58,32.41,28.29,43.65,6.11,10.69,25.0,6,2.28,5.0,18.54,1606.3,8.46,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-4.274177965829573,0.1704520045032003,,1.0,0.9566395208965518,1.01886796588034e-09,5.3250548643997283e-08,0.04326897163250789,9.051214479106499e-05,9.41056732650383e-07
79,79,Cinco Saus,3608,C01,B12,103,3616.58,,3603.58,0.37,1.05,2.46,9.05,0.24,1.74,0.25,23.9,0.1,196.89,1.06,493.4,241.57,62.88,5.34,111.37,46.14,126.68,9.91,24.16,25.0,6,2.84,15.13,15.01,1083.39,9.3,20.38,6.93,45.58,Eagle Ford,Upper Eagle Ford,False,4,2.1733378202927978,1.949915989925776,,3.0,1.8933918467172927e-07,2.0333364755379553e-05,0.9945788326612593,0.005386577560212158,1.7028906410895702e-07,1.3896785524473048e-05
80,80,Cinco Saus,3608,C01,B12,105,3616.75,,3603.75,0.4,0.68,0.66,4.88,0.06,0.57,0.11,33.27,0.03,225.64,0.8,111.0,130.55,40.0,6.99,23.83,27.71,36.39,6.23,13.06,25.0,6,2.02,5.0,13.03,1224.07,5.0,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-4.451276483891509,-0.1119854913168783,,1.0,0.9957554670826961,2.4963278263081234e-10,1.598350565189695e-07,0.0031839631358058446,0.0010545446537582781,5.865043050669759e-06
81,81,Cinco Saus,3608,C01,B12,107,3616.92,,3603.92,0.4,0.16,1.06,5.76,0.14,0.76,0.13,27.31,0.04,238.84,0.95,111.0,149.94,40.0,5.83,40.24,31.17,81.71,7.33,16.42,25.0,6,2.17,5.0,17.38,1315.55,5.0,8.85,5.0,11.24,Eagle Ford,Upper Eagle Ford,False,2,-2.962849207943436,0.4861361722956214,,1.0,0.8162665879483204,1.774596553870989e-08,4.6943530203694213e-07,0.18348637858846603,0.00024273340710225154,3.812874843567008e-06
82,82,Cinco Saus,3608,C01,B12,109,3617.08,,3604.08,0.37,0.77,0.25,3.34,0.003,0.74,0.1,35.88,0.02,186.87,0.7,111.0,70.21,40.0,7.35,15.05,24.44,31.42,6.0,11.86,25.0,6,2.0,5.0,10.0,1016.1,5.35,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-5.0866657666814,-0.1599406685890357,,1.0,0.8961356772297419,3.2937266912107823e-10,4.964654015338486e-06,0.0007194570186138125,0.1030148887968791,0.00012501197137726144
83,83,Cinco Saus,3608,C01,B12,111,3617.25,,3604.25,0.39,0.83,0.57,4.39,0.06,0.4,0.12,34.99,0.02,232.01,0.67,111.0,82.71,40.0,6.49,26.03,25.29,25.68,7.26,12.28,25.0,6,2.2,5.0,18.71,1430.74,5.0,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-4.754668725836017,-0.0388033908181172,,1.0,0.9987199734616501,2.412481453957665e-11,8.44037130530148e-09,0.0011916598180575248,8.768416826738797e-05,6.74087528854269e-07
84,84,Cinco Saus,3608,C01,B12,113,3617.42,,3604.42,0.36,0.75,0.29,3.0,0.003,0.94,0.09,35.54,0.01,177.3,1.01,111.0,50.2,40.0,4.44,26.36,26.2,41.61,6.0,20.89,25.0,6,2.0,7.71,10.0,828.14,5.0,5.0,5.0,8.57,Eagle Ford,Upper Eagle Ford,False,2,-4.242542683246219,0.5515566645866022,,1.0,0.5229065052200039,1.557097097411808e-09,3.4062896470560105e-05,0.0003805199951169599,0.47610292871445203,0.0005759816168594976
85,85,Cinco Saus,3608,C01,B12,115,3617.58,,3604.58,0.45,0.91,1.54,11.41,0.22,1.59,0.24,21.21,0.11,203.98,1.19,338.36,305.58,68.49,1.8,113.64,61.93,374.6,7.28,22.58,25.0,6,2.48,12.59,14.65,1085.72,8.69,13.31,5.74,40.19,Eagle Ford,Upper Eagle Ford,False,4,2.654321168748193,3.3901604926806286,,3.0,1.2720668638346897e-11,7.076817796806183e-08,0.9999724215889335,2.7468846118398004e-05,2.1867831303106192e-11,3.8762181487208575e-08
86,86,Cinco Saus,3608,C01,B12,117,3617.75,,3604.75,0.45,0.38,0.79,7.9,0.1,0.57,0.13,27.43,0.04,197.02,0.74,111.0,169.23,54.2,5.35,64.98,38.16,86.71,7.05,13.48,25.0,6,2.58,9.96,19.64,1411.43,7.68,5.0,5.0,21.15,Eagle Ford,Upper Eagle Ford,False,1,-2.2764107680817327,0.9992920313960512,,4.0,0.0009265332575262914,1.0772644486444124e-08,3.1137258387239805e-07,0.9990694643237975,3.660591463385322e-06,1.9681984506195233e-08
87,87,Cinco Saus,3618,C01,B13,1,3618.08,,3605.08,0.41,0.9,0.98,7.79,0.12,0.55,0.17,29.84,0.03,202.33,0.68,111.0,273.59,42.82,7.1,57.36,39.87,149.86,6.0,14.72,25.0,6,2.24,5.0,23.64,1453.68,5.37,5.0,5.11,9.75,Eagle Ford,Upper Eagle Ford,False,2,-2.83978601119478,1.821546877416736,,4.0,0.02009372644688986,3.747235019134292e-09,1.5579567800306554e-07,0.9798891351506355,1.6910701569701685e-05,6.815799193727777e-08
88,88,Cinco Saus,3618,C01,B13,3,3618.25,,3605.25,0.42,0.73,0.35,3.63,0.003,0.4,0.1,35.89,0.02,173.5,0.69,111.0,72.43,40.0,7.34,17.88,23.11,33.01,6.0,10.16,25.0,6,2.0,5.15,10.0,935.08,5.89,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-5.10231087413925,-0.4018135263106926,,1.0,0.805089014092066,8.000833353655434e-10,1.1582857261366283e-05,0.0009340373158526158,0.1937356969497512,0.00022966798498567288
89,89,Cinco Saus,3618,C01,B13,5,3618.42,,3605.42,0.33,0.47,0.72,7.71,0.09,0.51,0.15,30.03,0.04,198.12,0.68,111.0,192.21,53.3,7.84,43.89,36.09,170.43,7.46,16.9,25.0,6,2.52,5.7,22.67,1745.09,6.4,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-2.9221456006406243,1.4658696346695286,,4.0,0.0022837801270629544,4.255892876444208e-11,1.6979504474461096e-08,0.9977151649909856,1.0365035658443663e-06,1.3563223654936744e-09
90,90,Cinco Saus,3618,C01,B13,7,3618.58,,3605.58,0.59,0.04,3.17,9.37,0.24,1.1,0.49,19.23,0.16,165.23,1.41,769.23,655.24,64.97,4.2,124.77,73.53,410.4,12.65,26.67,25.0,6,3.35,21.61,17.27,1018.63,9.54,46.66,7.34,50.04,Eagle Ford,Upper Eagle Ford,False,4,6.215244239210867,2.74208035458774,,3.0,1.3323804275067063e-12,2.605445924734312e-07,0.9999988080248542,8.798918619159844e-10,4.2097600354612706e-14,9.3054928687017e-07
91,91,Cinco Saus,3618,C01,B13,9,3618.75,,3605.75,0.42,0.24,0.36,4.02,0.003,0.55,0.11,32.49,0.02,215.73,0.83,111.0,68.93,40.0,5.06,18.38,26.98,33.99,6.0,18.28,25.0,6,2.05,9.9,10.0,924.44,6.3,5.76,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-4.360582857551179,-0.4039222019305872,,1.0,0.8691296526248384,4.576687698413183e-09,2.0396562500677126e-05,0.003765277381471177,0.1268074058022104,0.0002772630522916304
92,92,Cinco Saus,3618,C01,B13,11,3618.92,,3605.92,0.51,0.08,0.33,4.82,0.003,0.34,0.1,30.28,0.02,230.39,0.67,111.0,61.77,40.0,6.38,18.35,24.34,30.94,6.0,13.67,25.0,6,2.0,5.0,10.0,981.96,5.0,5.25,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-4.753141362455474,-0.8551805304051027,,1.0,0.951881973046265,1.302029618248879e-08,9.394705747202514e-06,0.02454184150377464,0.023464093999141636,0.00010268372477525799
93,93,Cinco Saus,3618,C01,B13,13,3619.08,,3606.08,0.46,0.71,1.26,7.26,0.12,0.54,0.22,28.27,0.05,240.51,0.79,111.0,136.91,49.43,7.05,38.52,30.45,51.69,7.39,15.25,25.0,6,2.17,6.56,11.79,1380.89,5.26,6.51,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-2.9816944566198056,-0.3351545258045394,,1.0,0.7386284011238188,3.683970037625013e-08,7.093514069197051e-07,0.2610787233798981,0.00028755028923553073,4.579015940342256e-06
94,94,Cinco Saus,3618,C01,B13,15,3619.25,,3606.25,0.46,0.06,0.34,4.54,0.02,0.38,0.1,31.98,0.02,219.74,0.72,111.0,41.11,40.0,6.17,24.14,24.64,40.22,6.0,13.83,25.0,6,2.03,5.0,12.71,1039.85,5.0,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-4.737203880123235,-0.483940847844022,,1.0,0.9777734038669179,2.852718164627546e-09,2.7300799394566165e-06,0.011134703284945592,0.011044748162632338,4.441175284641946e-05
95,95,Cinco Saus,3618,C01,B13,17,3619.42,,3606.42,0.53,0.04,0.32,4.02,0.003,0.32,0.09,31.77,0.01,222.88,0.68,111.0,32.36,40.0,6.9,24.98,26.04,30.62,6.0,17.86,25.0,6,2.02,5.39,11.28,1173.0,7.95,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-4.659419721485135,-0.645708877432149,,1.0,0.9848873820062984,3.023099978407529e-09,9.409794725882741e-07,0.012659482108337226,0.0024335227382520264,1.8669144539561428e-05
96,96,Cinco Saus,3618,C01,B13,19,3619.58,,3606.58,0.34,0.78,1.47,8.07,0.22,0.87,0.24,27.01,0.06,194.23,0.99,111.0,170.06,51.92,5.97,99.32,45.43,133.49,7.12,25.43,25.0,6,2.67,8.46,21.2,1462.98,5.62,9.84,6.98,36.47,Eagle Ford,Upper Eagle Ford,False,1,-0.4554283329803621,2.634981513078265,,4.0,9.57823146167853e-05,1.114898892507568e-08,3.9691009640035694e-05,0.9998625297361721,1.9313343886941243e-06,5.445619364609062e-08
97,97,Cinco Saus,3618,C01,B13,21,3619.75,,3606.75,0.38,0.55,0.36,5.09,0.05,0.58,0.1,33.8,0.02,202.61,0.72,111.0,54.77,40.0,6.04,20.45,26.19,28.87,6.0,15.45,25.0,6,2.0,5.0,12.51,925.7,5.0,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-4.618342166093743,-0.0018691488000114,,1.0,0.8956994821487717,1.3058995078405698e-09,9.445153475670885e-06,0.0018558551903354779,0.10226148467890628,0.00017373152261137485
98,98,Cinco Saus,3618,C01,B13,23,3619.92,,3606.92,0.39,0.47,0.29,3.96,0.003,0.71,0.08,33.98,0.01,173.17,0.9,111.0,53.18,40.0,5.22,17.68,28.14,31.64,6.0,22.92,25.0,6,2.0,8.13,10.0,816.58,10.05,7.05,5.0,6.61,Eagle Ford,Upper Eagle Ford,False,2,-4.024114492277667,0.1272593223274462,,10.0,0.41017381153736837,3.727782961387449e-09,6.364765032645664e-05,0.0005557113970230769,0.5884048277399815,0.0008019979475176575
99,99,Cinco Saus,3618,C01,B13,25,3620.08,,3607.08,0.38,0.79,1.16,13.04,0.44,0.82,0.19,22.86,0.07,225.46,0.83,111.0,210.23,78.48,6.04,69.59,36.19,84.44,6.0,17.81,25.0,6,2.42,12.11,11.12,1191.08,11.03,11.02,5.0,28.4,Eagle Ford,Upper Eagle Ford,False,1,-0.1511557330636357,0.8414527146583578,,4.0,8.924048369024195e-07,3.273975459670339e-08,5.1897012210911015e-06,0.9999938635354338,2.0165112261796723e-08,1.4536413431082508e-09
100,100,Cinco Saus,3618,C01,B13,27,3620.25,,3607.25,0.47,0.77,4.14,13.67,0.25,1.4,0.45,18.83,0.16,216.47,1.03,1079.02,341.21,82.76,3.27,70.28,36.79,194.87,9.81,13.23,25.0,6,2.19,7.42,13.14,1481.47,6.59,5.0,5.17,23.05,Eagle Ford,Upper Eagle Ford,False,3,2.8825302440675187,0.0342403552898977,,3.0,2.1749924310542692e-07,1.2976593695949367e-05,0.9849509605212892,0.015026318041019044,7.306236940703259e-08,9.45428238331314e-06
101,101,Cinco Saus,3618,C01,B13,29,3620.42,,3607.42,0.44,0.44,1.32,8.6,0.09,0.48,0.18,27.85,0.05,222.51,0.67,111.0,169.35,53.69,7.59,38.92,29.93,81.2,8.05,15.06,25.0,6,2.09,5.0,12.99,1601.04,5.53,5.0,5.0,7.65,Eagle Ford,Upper Eagle Ford,False,2,-2.9510630766896493,0.0446471638447687,,4.0,0.09920416990408908,3.976229410271674e-09,4.628216170035572e-07,0.9007146853065698,8.040420934377104e-05,2.737821510712808e-07
102,102,Cinco Saus,3618,C01,B13,31,3620.58,,3607.58,0.41,0.69,1.41,9.51,0.15,0.57,0.21,24.75,0.06,207.65,0.73,111.0,251.53,51.3,5.68,67.25,47.74,143.61,6.75,23.41,25.0,6,2.4,8.13,15.48,1346.3,8.36,11.18,6.34,19.89,Eagle Ford,Upper Eagle Ford,False,1,-0.9806576004073704,1.6124561922564018,,4.0,0.00031841169643583294,7.524711141570696e-09,3.443115485448802e-07,0.9996797790500659,1.4471122405951031e-06,1.0304997650080326e-08
103,103,Cinco Saus,3618,C01,B13,33,3620.75,,3607.75,0.44,0.16,0.58,7.26,0.09,0.35,0.1,29.04,0.03,232.32,0.59,111.0,137.51,46.28,6.04,39.18,33.33,71.58,6.18,8.01,25.0,6,2.0,5.0,11.41,1565.84,5.37,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-4.118954795856729,-0.1226652099652997,,1.0,0.7173417266640996,1.7549639074042141e-09,1.9455336523063628e-07,0.282515083896064,0.0001421807600493785,8.123714579424633e-07
